noise_type,noise_intensity,diffusion_type,diffusion_constant_xx,diffusion_constant_xy,diffusion_constant_yy,spatial_correlation,temporal_correlation,linear_cross_correlation_mean,linear_cross_correlation_std
correlated,0.28,isotropic,1.2,0,0,3.0,3.0,[0.893819654394953],[0.0032428143715852]
correlated,0.32,isotropic,1.2,0,0,3.0,3.0,[0.8934464363196184],[0.0034232475260574]
correlated,0.36,isotropic,1.2,0,0,3.0,3.0,[0.893461486181038],[0.003262672404275]
correlated,0.5,isotropic,1.2,0,0,3.0,3.0,[0.891276153034783],[0.0038270567405074]
correlated,0.75,isotropic,1.2,0,0,3.0,3.0,[0.8864300409304777],[0.0042364218201828]
correlated,1.0,isotropic,1.2,0,0,3.0,3.0,[0.8829297340281251],[0.00471700931536]
correlated,0.05,isotropic,0.45,0,0,3.0,5.0,[0.8416653966965761],[0.0077856567883378]
correlated,0.1,isotropic,0.45,0,0,3.0,5.0,[0.8073061749586907],[0.0121328736008992]
correlated,0.16,isotropic,0.45,0,0,3.0,5.0,[0.8069028228966423],[0.0081876806479924]
correlated,0.2,isotropic,0.45,0,0,3.0,5.0,[0.8043192970449586],[0.0070956220300677]
correlated,0.24,isotropic,0.45,0,0,3.0,5.0,[0.8013126023760033],[0.0059633467221804]
correlated,0.28,isotropic,0.45,0,0,3.0,5.0,[0.7999414210650719],[0.0053068180084087]
correlated,0.32,isotropic,0.45,0,0,3.0,5.0,[0.7997330398095666],[0.0059938420953492]
correlated,0.36,isotropic,0.45,0,0,3.0,5.0,[0.7986071354772897],[0.0054896606269136]
correlated,0.5,isotropic,0.45,0,0,3.0,5.0,[0.7953701568378904],[0.0047505639008028]
correlated,0.75,isotropic,0.45,0,0,3.0,5.0,[0.788675034600425],[0.0054886927017807]
correlated,1.0,isotropic,0.45,0,0,3.0,5.0,[0.7831677130717812],[0.0057020439176743]
correlated,0.05,isotropic,0.6,0,0,3.0,5.0,[0.8581394031442506],[0.004266723966141]
correlated,0.1,isotropic,0.6,0,0,3.0,5.0,[0.8363885927434556],[0.0122229015329396]
correlated,0.16,isotropic,0.6,0,0,3.0,5.0,[0.8383477072414414],[0.0071994031808501]
correlated,0.2,isotropic,0.6,0,0,3.0,5.0,[0.8364119818960317],[0.0058291932537476]
correlated,0.24,isotropic,0.6,0,0,3.0,5.0,[0.8351507519738942],[0.0053895968717065]
correlated,0.28,isotropic,0.6,0,0,3.0,5.0,[0.832954071980395],[0.0053827848243761]
correlated,0.32,isotropic,0.6,0,0,3.0,5.0,[0.8325201088861034],[0.0052197738755634]
correlated,0.36,isotropic,0.6,0,0,3.0,5.0,[0.8304626271588562],[0.0051059942198857]
correlated,0.5,isotropic,0.6,0,0,3.0,5.0,[0.8282044668368953],[0.0047243840219594]
correlated,0.75,isotropic,0.6,0,0,3.0,5.0,[0.822791490717904],[0.0046969714447392]
correlated,1.0,isotropic,0.6,0,0,3.0,5.0,[0.8178235639169331],[0.005693518965259]
correlated,0.05,isotropic,0.75,0,0,3.0,5.0,[0.8681855470391258],[0.0040927138739424]
correlated,0.1,isotropic,0.75,0,0,3.0,5.0,[0.8585550133482889],[0.0099707101825853]
correlated,0.16,isotropic,0.75,0,0,3.0,5.0,[0.857962426151312],[0.0073497609366734]
correlated,0.2,isotropic,0.75,0,0,3.0,5.0,[0.8576567098050736],[0.0047504094054864]
correlated,0.24,isotropic,0.75,0,0,3.0,5.0,[0.8559967112986437],[0.0053749741519672]
correlated,0.28,isotropic,0.75,0,0,3.0,5.0,[0.8543620264520501],[0.0052454610544033]
correlated,0.32,isotropic,0.75,0,0,3.0,5.0,[0.8536341574342989],[0.0050467099973339]
correlated,0.36,isotropic,0.75,0,0,3.0,5.0,[0.8522692533756344],[0.004015932203103]
correlated,0.5,isotropic,0.75,0,0,3.0,5.0,[0.8511184920639326],[0.003803285043828]
correlated,0.75,isotropic,0.75,0,0,3.0,5.0,[0.8458170407620216],[0.0048204200537995]
correlated,1.0,isotropic,0.75,0,0,3.0,5.0,[0.8421132305087178],[0.0047409320644207]
correlated,0.05,isotropic,0.9,0,0,3.0,5.0,[0.8778660570749586],[0.0039743256310892]
correlated,0.1,isotropic,0.9,0,0,3.0,5.0,[0.872371159296152],[0.0075287703013593]
correlated,0.16,isotropic,0.9,0,0,3.0,5.0,[0.8724845370357219],[0.0068708666161559]
correlated,0.2,isotropic,0.9,0,0,3.0,5.0,[0.8730673066269758],[0.0056870100831406]
correlated,0.24,isotropic,0.9,0,0,3.0,5.0,[0.8724698668690429],[0.0052503747021674]
correlated,0.28,isotropic,0.9,0,0,3.0,5.0,[0.8711203207590974],[0.0042765686550562]
correlated,0.32,isotropic,0.9,0,0,3.0,5.0,[0.8696796203667754],[0.0039279620675906]
correlated,0.36,isotropic,0.9,0,0,3.0,5.0,[0.8688806356246823],[0.0041900601120335]
correlated,0.5,isotropic,0.9,0,0,3.0,5.0,[0.8678506769413754],[0.0040224471867747]
correlated,0.75,isotropic,0.9,0,0,3.0,5.0,[0.8633975498241517],[0.0043915611990785]
correlated,1.0,isotropic,0.9,0,0,3.0,5.0,[0.8582325857576005],[0.004456614281747]
correlated,0.05,isotropic,1.05,0,0,3.0,5.0,[0.8846391344415865],[0.0039290329429832]
correlated,0.1,isotropic,1.05,0,0,3.0,5.0,[0.8815814143722767],[0.0066489408823638]
correlated,0.16,isotropic,1.05,0,0,3.0,5.0,[0.8812148413590112],[0.0074756071173564]
correlated,0.2,isotropic,1.05,0,0,3.0,5.0,[0.8843229989108494],[0.0058144706315517]
correlated,0.24,isotropic,1.05,0,0,3.0,5.0,[0.8841933358637479],[0.0050578892970939]
correlated,0.28,isotropic,1.05,0,0,3.0,5.0,[0.8827987044813528],[0.0039312187635527]
correlated,0.32,isotropic,1.05,0,0,3.0,5.0,[0.8820503348653503],[0.0036052911055704]
correlated,0.36,isotropic,1.05,0,0,3.0,5.0,[0.8817719598860427],[0.0040187397529104]
correlated,0.5,isotropic,1.05,0,0,3.0,5.0,[0.879958910998321],[0.0034197166418287]
correlated,0.75,isotropic,1.05,0,0,3.0,5.0,[0.8768740847696097],[0.0038199799317804]
correlated,1.0,isotropic,1.05,0,0,3.0,5.0,[0.8724685329549782],[0.0045198575620901]
correlated,0.05,isotropic,1.2,0,0,3.0,5.0,[0.8912666897110444],[0.0039472429215077]
correlated,0.1,isotropic,1.2,0,0,3.0,5.0,[0.8880033138379759],[0.0052264856994664]
correlated,0.16,isotropic,1.2,0,0,3.0,5.0,[0.8905637296237926],[0.0083651940096569]
correlated,0.2,isotropic,1.2,0,0,3.0,5.0,[0.8938732478328735],[0.006079784121168]
correlated,0.24,isotropic,1.2,0,0,3.0,5.0,[0.8928142181355287],[0.0042714490788614]
correlated,0.28,isotropic,1.2,0,0,3.0,5.0,[0.8928654747093692],[0.0040459791609059]
correlated,0.32,isotropic,1.2,0,0,3.0,5.0,[0.8919169535860814],[0.0042016833218042]
correlated,0.36,isotropic,1.2,0,0,3.0,5.0,[0.8908428179962935],[0.0043549846734596]
correlated,0.5,isotropic,1.2,0,0,3.0,5.0,[0.890198291458068],[0.0030827472659993]
correlated,0.75,isotropic,1.2,0,0,3.0,5.0,[0.8877337502579106],[0.003815952705845]
correlated,1.0,isotropic,1.2,0,0,3.0,5.0,[0.8832895495773587],[0.0042553278464578]
correlated,0.05,isotropic,0.45,0,0,5.0,0.05,[0.78214508360088],[0.010721184661541]
correlated,0.1,isotropic,0.45,0,0,5.0,0.05,[0.7937503462846838],[0.0069120373734003]
correlated,0.16,isotropic,0.45,0,0,5.0,0.05,[0.8005634196555544],[0.0063501432587646]
correlated,0.2,isotropic,0.45,0,0,5.0,0.05,[0.8013862090763784],[0.0061615808815134]
correlated,0.24,isotropic,0.45,0,0,5.0,0.05,[0.8021892321739705],[0.0074793257348666]
correlated,0.28,isotropic,0.45,0,0,5.0,0.05,[0.7990915904341857],[0.0079049924606829]
correlated,0.32,isotropic,0.45,0,0,5.0,0.05,[0.7985359820480116],[0.0078664269090266]
correlated,0.36,isotropic,0.45,0,0,5.0,0.05,[0.7965465964923901],[0.0069786263278647]
correlated,0.5,isotropic,0.45,0,0,5.0,0.05,[0.7909001299864318],[0.0084869591862271]
correlated,0.75,isotropic,0.45,0,0,5.0,0.05,[0.7797339518188123],[0.0080024069453248]
correlated,1.0,isotropic,0.45,0,0,5.0,0.05,[0.7672509657638225],[0.0065925437342914]
correlated,0.05,isotropic,0.6,0,0,5.0,0.05,[0.8161515507022944],[0.0111024965082904]
correlated,0.1,isotropic,0.6,0,0,5.0,0.05,[0.8275005092193024],[0.0062719233175472]
correlated,0.16,isotropic,0.6,0,0,5.0,0.05,[0.8337952769346331],[0.0066464809487538]
correlated,0.2,isotropic,0.6,0,0,5.0,0.05,[0.8341465654837783],[0.0064631574489063]
correlated,0.24,isotropic,0.6,0,0,5.0,0.05,[0.8338578961290655],[0.0071467780792956]
correlated,0.28,isotropic,0.6,0,0,5.0,0.05,[0.831321106340942],[0.0067306827311088]
correlated,0.32,isotropic,0.6,0,0,5.0,0.05,[0.8319513251012218],[0.0069589591727052]
correlated,0.36,isotropic,0.6,0,0,5.0,0.05,[0.8305149257030502],[0.0074536772513674]
correlated,0.5,isotropic,0.6,0,0,5.0,0.05,[0.8250966459794296],[0.0074851850079215]
correlated,0.75,isotropic,0.6,0,0,5.0,0.05,[0.8158706688966001],[0.0071449853523901]
correlated,1.0,isotropic,0.6,0,0,5.0,0.05,[0.8076358017355743],[0.0073455293723165]
correlated,0.05,isotropic,0.75,0,0,5.0,0.05,[0.8368134194768877],[0.0094977541276981]
correlated,0.1,isotropic,0.75,0,0,5.0,0.05,[0.8493548212003466],[0.0054816346511108]
correlated,0.16,isotropic,0.75,0,0,5.0,0.05,[0.8558960550608039],[0.00510891309874]
correlated,0.2,isotropic,0.75,0,0,5.0,0.05,[0.855681752364109],[0.0055993086502938]
correlated,0.24,isotropic,0.75,0,0,5.0,0.05,[0.8555590870763479],[0.0065824861791004]
correlated,0.28,isotropic,0.75,0,0,5.0,0.05,[0.8536373656405274],[0.0060551184857938]
correlated,0.32,isotropic,0.75,0,0,5.0,0.05,[0.8527259021005009],[0.0065688895793879]
correlated,0.36,isotropic,0.75,0,0,5.0,0.05,[0.8511440281360443],[0.0070680841567543]
correlated,0.5,isotropic,0.75,0,0,5.0,0.05,[0.847295756875753],[0.0070715514956463]
correlated,0.75,isotropic,0.75,0,0,5.0,0.05,[0.8389700130754648],[0.0063939570010089]
correlated,1.0,isotropic,0.75,0,0,5.0,0.05,[0.8315149975762248],[0.0073281742501703]
correlated,0.05,isotropic,0.9,0,0,5.0,0.05,[0.8525334728404909],[0.0105129885776426]
correlated,0.1,isotropic,0.9,0,0,5.0,0.05,[0.8663577809665818],[0.0046396393823617]
correlated,0.16,isotropic,0.9,0,0,5.0,0.05,[0.8712860514362144],[0.0051698826519795]
correlated,0.2,isotropic,0.9,0,0,5.0,0.05,[0.8713730342869126],[0.0060965862574009]
correlated,0.24,isotropic,0.9,0,0,5.0,0.05,[0.8694468029736164],[0.0058079113799363]
correlated,0.28,isotropic,0.9,0,0,5.0,0.05,[0.8687825230819868],[0.0065069598353251]
correlated,0.32,isotropic,0.9,0,0,5.0,0.05,[0.8686683267220348],[0.0062895223514086]
correlated,0.36,isotropic,0.9,0,0,5.0,0.05,[0.867342129588047],[0.0066008327864265]
correlated,0.5,isotropic,0.9,0,0,5.0,0.05,[0.8642236779251367],[0.006716447216028]
correlated,0.75,isotropic,0.9,0,0,5.0,0.05,[0.856853112256353],[0.0068663993300534]
correlated,1.0,isotropic,0.9,0,0,5.0,0.05,[0.8504909403285217],[0.0075673167607592]
correlated,0.05,isotropic,1.05,0,0,5.0,0.05,[0.8641091503271388],[0.0120225658391337]
correlated,0.1,isotropic,1.05,0,0,5.0,0.05,[0.8785271909975039],[0.0048472321854777]
correlated,0.16,isotropic,1.05,0,0,5.0,0.05,[0.8834348440118138],[0.0043488537328513]
correlated,0.2,isotropic,1.05,0,0,5.0,0.05,[0.8835403600697019],[0.0045481412276084]
correlated,0.24,isotropic,1.05,0,0,5.0,0.05,[0.881909735010008],[0.0053863676584005]
correlated,0.28,isotropic,1.05,0,0,5.0,0.05,[0.8807394673437832],[0.0062231187076513]
correlated,0.32,isotropic,1.05,0,0,5.0,0.05,[0.8791854177184852],[0.0063579331520302]
correlated,0.36,isotropic,1.05,0,0,5.0,0.05,[0.8794014786403899],[0.0065900904385884]
correlated,0.5,isotropic,1.05,0,0,5.0,0.05,[0.876066436642055],[0.0061811080683865]
correlated,0.75,isotropic,1.05,0,0,5.0,0.05,[0.8694611190942143],[0.0073271719500191]
correlated,1.0,isotropic,1.05,0,0,5.0,0.05,[0.862247322227115],[0.0068219072123682]
correlated,0.05,isotropic,1.2,0,0,5.0,0.05,[0.8690840450431847],[0.0137881508110421]
correlated,0.1,isotropic,1.2,0,0,5.0,0.05,[0.8881821826162288],[0.0041254367054]
correlated,0.16,isotropic,1.2,0,0,5.0,0.05,[0.8921810752776032],[0.0044527620680683]
correlated,0.2,isotropic,1.2,0,0,5.0,0.05,[0.8920280816833905],[0.0043542341988652]
correlated,0.24,isotropic,1.2,0,0,5.0,0.05,[0.8906087071333906],[0.0054385035824312]
correlated,0.28,isotropic,1.2,0,0,5.0,0.05,[0.889550331491517],[0.0055382093457159]
correlated,0.32,isotropic,1.2,0,0,5.0,0.05,[0.8879382131961654],[0.0056346390754227]
correlated,0.36,isotropic,1.2,0,0,5.0,0.05,[0.8883727309617613],[0.0067894086577522]
correlated,0.5,isotropic,1.2,0,0,5.0,0.05,[0.8851160246438756],[0.005988508712879]
correlated,0.75,isotropic,1.2,0,0,5.0,0.05,[0.8789119208207625],[0.0069080881368121]
correlated,1.0,isotropic,1.2,0,0,5.0,0.05,[0.8746288984309865],[0.0067151119057775]
correlated,0.05,isotropic,0.45,0,0,5.0,0.1,[0.8059014722585285],[0.0137776263301617]
correlated,0.1,isotropic,0.45,0,0,5.0,0.1,[0.8136174298662833],[0.0093866869148801]
correlated,0.16,isotropic,0.45,0,0,5.0,0.1,[0.815114073896732],[0.0075834795071277]
correlated,0.2,isotropic,0.45,0,0,5.0,0.1,[0.8193611700173109],[0.0066679957736]
correlated,0.24,isotropic,0.45,0,0,5.0,0.1,[0.8209358088665974],[0.0074788737074227]
correlated,0.28,isotropic,0.45,0,0,5.0,0.1,[0.8215260293840893],[0.0073112393693971]
correlated,0.32,isotropic,0.45,0,0,5.0,0.1,[0.8231785069823427],[0.0070251999823673]
correlated,0.36,isotropic,0.45,0,0,5.0,0.1,[0.8229677891811218],[0.0071535687035832]
correlated,0.5,isotropic,0.45,0,0,5.0,0.1,[0.822240888644237],[0.0073118491842168]
correlated,0.75,isotropic,0.45,0,0,5.0,0.1,[0.8202456050014633],[0.0078167137767166]
correlated,1.0,isotropic,0.45,0,0,5.0,0.1,[0.8147647836481615],[0.0069861574871773]
correlated,0.05,isotropic,0.6,0,0,5.0,0.1,[0.836817719108117],[0.0118755256389561]
correlated,0.1,isotropic,0.6,0,0,5.0,0.1,[0.8434683064152007],[0.0070184404151724]
correlated,0.16,isotropic,0.6,0,0,5.0,0.1,[0.846736618589306],[0.0068029581521132]
correlated,0.2,isotropic,0.6,0,0,5.0,0.1,[0.8492840049049598],[0.0064632350434269]
correlated,0.24,isotropic,0.6,0,0,5.0,0.1,[0.8509075328574905],[0.0059102599023678]
correlated,0.28,isotropic,0.6,0,0,5.0,0.1,[0.851112249380363],[0.0068487816146484]
correlated,0.32,isotropic,0.6,0,0,5.0,0.1,[0.8517248071395773],[0.0063535226554272]
correlated,0.36,isotropic,0.6,0,0,5.0,0.1,[0.8523321830711488],[0.0070195309287785]
correlated,0.5,isotropic,0.6,0,0,5.0,0.1,[0.8514734210563497],[0.0066476986667396]
correlated,0.75,isotropic,0.6,0,0,5.0,0.1,[0.8491956541046476],[0.0065480471187412]
correlated,1.0,isotropic,0.6,0,0,5.0,0.1,[0.8453729988075147],[0.0062911327360576]
correlated,0.05,isotropic,0.75,0,0,5.0,0.1,[0.8566007450305999],[0.0105862729619741]
correlated,0.1,isotropic,0.75,0,0,5.0,0.1,[0.8627840872861723],[0.0079063072991791]
correlated,0.16,isotropic,0.75,0,0,5.0,0.1,[0.8664219728640639],[0.0057102892594975]
correlated,0.2,isotropic,0.75,0,0,5.0,0.1,[0.8690457345427798],[0.0050113684090822]
correlated,0.24,isotropic,0.75,0,0,5.0,0.1,[0.8705384897398804],[0.0053734535534496]
correlated,0.28,isotropic,0.75,0,0,5.0,0.1,[0.8708907974015185],[0.0059093414146393]
correlated,0.32,isotropic,0.75,0,0,5.0,0.1,[0.8709506450550122],[0.0050587559585922]
correlated,0.36,isotropic,0.75,0,0,5.0,0.1,[0.8710372586791824],[0.0055722886794213]
correlated,0.5,isotropic,0.75,0,0,5.0,0.1,[0.8701150071904146],[0.0057387398008934]
correlated,0.75,isotropic,0.75,0,0,5.0,0.1,[0.868569556202665],[0.0059293939975765]
correlated,1.0,isotropic,0.75,0,0,5.0,0.1,[0.8649336773637997],[0.0055358894264547]
correlated,0.05,isotropic,0.9,0,0,5.0,0.1,[0.868926404486098],[0.0078466000309178]
correlated,0.1,isotropic,0.9,0,0,5.0,0.1,[0.8787789530481287],[0.0059894786904131]
correlated,0.16,isotropic,0.9,0,0,5.0,0.1,[0.8799603067168504],[0.0054889691295708]
correlated,0.2,isotropic,0.9,0,0,5.0,0.1,[0.8829085617001846],[0.0051978520189306]
correlated,0.24,isotropic,0.9,0,0,5.0,0.1,[0.884302586643452],[0.0045266038134721]
correlated,0.28,isotropic,0.9,0,0,5.0,0.1,[0.8841465093098069],[0.005013596659618]
correlated,0.32,isotropic,0.9,0,0,5.0,0.1,[0.8842335444016747],[0.0046074734961107]
correlated,0.36,isotropic,0.9,0,0,5.0,0.1,[0.8839803664020917],[0.0049929189506655]
correlated,0.5,isotropic,0.9,0,0,5.0,0.1,[0.8841602859692675],[0.0051043955240885]
correlated,0.75,isotropic,0.9,0,0,5.0,0.1,[0.8824525528997516],[0.0058052650248318]
correlated,1.0,isotropic,0.9,0,0,5.0,0.1,[0.880025466214591],[0.0054309152003237]
correlated,0.05,isotropic,1.05,0,0,5.0,0.1,[0.8784123479468045],[0.0066392486815157]
correlated,0.1,isotropic,1.05,0,0,5.0,0.1,[0.8905851956426988],[0.0058804925823048]
correlated,0.16,isotropic,1.05,0,0,5.0,0.1,[0.8921187687554123],[0.0048293659395687]
correlated,0.2,isotropic,1.05,0,0,5.0,0.1,[0.8936805439899808],[0.0052958099536816]
correlated,0.24,isotropic,1.05,0,0,5.0,0.1,[0.8947270900567387],[0.0043797620245199]
correlated,0.28,isotropic,1.05,0,0,5.0,0.1,[0.8958059412572434],[0.0041072182062577]
correlated,0.32,isotropic,1.05,0,0,5.0,0.1,[0.8946800697733396],[0.0049159423328396]
correlated,0.36,isotropic,1.05,0,0,5.0,0.1,[0.8946210514488118],[0.0054417156915814]
correlated,0.5,isotropic,1.05,0,0,5.0,0.1,[0.8941738522025902],[0.0055590545211607]
correlated,0.75,isotropic,1.05,0,0,5.0,0.1,[0.892815733933384],[0.0049768317845132]
correlated,1.0,isotropic,1.05,0,0,5.0,0.1,[0.8912574387907837],[0.0055179828855281]
correlated,0.05,isotropic,1.2,0,0,5.0,0.1,[0.8855613862564409],[0.0061516572647919]
correlated,0.1,isotropic,1.2,0,0,5.0,0.1,[0.8975426972873982],[0.0056307183136818]
correlated,0.16,isotropic,1.2,0,0,5.0,0.1,[0.9008309830444152],[0.0045333288068401]
correlated,0.2,isotropic,1.2,0,0,5.0,0.1,[0.9020354716723472],[0.0039206613787392]
correlated,0.24,isotropic,1.2,0,0,5.0,0.1,[0.9034822592565972],[0.0040073194690144]
correlated,0.28,isotropic,1.2,0,0,5.0,0.1,[0.9034461798025696],[0.0042601155140224]
correlated,0.32,isotropic,1.2,0,0,5.0,0.1,[0.903641898135203],[0.0045813033882944]
correlated,0.36,isotropic,1.2,0,0,5.0,0.1,[0.9029726879378516],[0.0044235214303821]
correlated,0.5,isotropic,1.2,0,0,5.0,0.1,[0.9014242974349828],[0.0050824775514142]
correlated,0.75,isotropic,1.2,0,0,5.0,0.1,[0.902057475118872],[0.0056640258628192]
correlated,1.0,isotropic,1.2,0,0,5.0,0.1,[0.8987724146625758],[0.0058928502656718]
correlated,0.05,isotropic,0.45,0,0,5.0,0.5,[0.9066495342632592],[0.0188313571682577]
correlated,0.1,isotropic,0.45,0,0,5.0,0.5,[0.8531089075602081],[0.0129912161233895]
correlated,0.16,isotropic,0.45,0,0,5.0,0.5,[0.8551087208895813],[0.0085021033160059]
correlated,0.2,isotropic,0.45,0,0,5.0,0.5,[0.8539006695218637],[0.0089073112935411]
correlated,0.24,isotropic,0.45,0,0,5.0,0.5,[0.8522626284693928],[0.0078353515068502]
correlated,0.28,isotropic,0.45,0,0,5.0,0.5,[0.8552673398126487],[0.0073767090949734]
correlated,0.32,isotropic,0.45,0,0,5.0,0.5,[0.8543389118739243],[0.0077669465650903]
correlated,0.36,isotropic,0.45,0,0,5.0,0.5,[0.8540846570805265],[0.0078944697561105]
correlated,0.5,isotropic,0.45,0,0,5.0,0.5,[0.8552373420147561],[0.0079232504351952]
correlated,0.75,isotropic,0.45,0,0,5.0,0.5,[0.8562255220280497],[0.0066011267765772]
correlated,1.0,isotropic,0.45,0,0,5.0,0.5,[0.8571102713470276],[0.0068615163194484]
correlated,0.05,isotropic,0.6,0,0,5.0,0.5,[0.9169486803103276],[0.0147439127841516]
correlated,0.1,isotropic,0.6,0,0,5.0,0.5,[0.8783471734298908],[0.0130664352855009]
correlated,0.16,isotropic,0.6,0,0,5.0,0.5,[0.8766000401305387],[0.0071923782430719]
correlated,0.2,isotropic,0.6,0,0,5.0,0.5,[0.8761314639938658],[0.0065388778877394]
correlated,0.24,isotropic,0.6,0,0,5.0,0.5,[0.8757654035439135],[0.006826263871003]
correlated,0.28,isotropic,0.6,0,0,5.0,0.5,[0.8758596912668711],[0.0067397768507636]
correlated,0.32,isotropic,0.6,0,0,5.0,0.5,[0.875448839026086],[0.0059169470366159]
correlated,0.36,isotropic,0.6,0,0,5.0,0.5,[0.8770935265680784],[0.0060622337962311]
correlated,0.5,isotropic,0.6,0,0,5.0,0.5,[0.8763596177154876],[0.0057749995273767]
correlated,0.75,isotropic,0.6,0,0,5.0,0.5,[0.8767496724138364],[0.0055837505787292]
correlated,1.0,isotropic,0.6,0,0,5.0,0.5,[0.8780400726253439],[0.0053262330751913]
correlated,0.05,isotropic,0.75,0,0,5.0,0.5,[0.9256492297168089],[0.0096618426600177]
correlated,0.1,isotropic,0.75,0,0,5.0,0.5,[0.8909158181333652],[0.0111061554471691]
correlated,0.16,isotropic,0.75,0,0,5.0,0.5,[0.8916786898107671],[0.0065574019121595]
correlated,0.2,isotropic,0.75,0,0,5.0,0.5,[0.8913697875468122],[0.0060931874330775]
correlated,0.24,isotropic,0.75,0,0,5.0,0.5,[0.8906461500075946],[0.0059266989407347]
correlated,0.28,isotropic,0.75,0,0,5.0,0.5,[0.8911689732382343],[0.0056873655286571]
correlated,0.32,isotropic,0.75,0,0,5.0,0.5,[0.8910665884598334],[0.00509268051824]
correlated,0.36,isotropic,0.75,0,0,5.0,0.5,[0.8920496379005477],[0.0049420450688449]
correlated,0.5,isotropic,0.75,0,0,5.0,0.5,[0.8917122735501763],[0.005263465828938]
correlated,0.75,isotropic,0.75,0,0,5.0,0.5,[0.8916240997789912],[0.0047793600713606]
correlated,1.0,isotropic,0.75,0,0,5.0,0.5,[0.8914297798581107],[0.0053531088896326]
correlated,0.05,isotropic,0.9,0,0,5.0,0.5,[0.9311694351726624],[0.0053374216189662]
correlated,0.1,isotropic,0.9,0,0,5.0,0.5,[0.9045371906742918],[0.010344037494824]
correlated,0.16,isotropic,0.9,0,0,5.0,0.5,[0.9034427533856366],[0.0061827582288569]
correlated,0.2,isotropic,0.9,0,0,5.0,0.5,[0.902871738199108],[0.0053517854799112]
correlated,0.24,isotropic,0.9,0,0,5.0,0.5,[0.9016940459878694],[0.0052912782854335]
correlated,0.28,isotropic,0.9,0,0,5.0,0.5,[0.9020154142216146],[0.0045053212953381]
correlated,0.32,isotropic,0.9,0,0,5.0,0.5,[0.9024338467450216],[0.0046292506035767]
correlated,0.36,isotropic,0.9,0,0,5.0,0.5,[0.902935414640208],[0.0042554012422044]
correlated,0.5,isotropic,0.9,0,0,5.0,0.5,[0.9018097834987426],[0.0045539134346997]
correlated,0.75,isotropic,0.9,0,0,5.0,0.5,[0.902270652149152],[0.0048974523316425]
correlated,1.0,isotropic,0.9,0,0,5.0,0.5,[0.9028833558689572],[0.0045476011462111]
correlated,0.05,isotropic,1.05,0,0,5.0,0.5,[0.9348008115385325],[0.0043576080386858]
correlated,0.1,isotropic,1.05,0,0,5.0,0.5,[0.9142903243409958],[0.0105431667286981]
correlated,0.16,isotropic,1.05,0,0,5.0,0.5,[0.912498402803499],[0.0052146913061662]
correlated,0.2,isotropic,1.05,0,0,5.0,0.5,[0.9108157413742748],[0.00427188141923]
correlated,0.24,isotropic,1.05,0,0,5.0,0.5,[0.9110004721893282],[0.0048456434915708]
correlated,0.28,isotropic,1.05,0,0,5.0,0.5,[0.9108252185464724],[0.0041491599502481]
correlated,0.32,isotropic,1.05,0,0,5.0,0.5,[0.9098130404014936],[0.0046108031370678]
correlated,0.36,isotropic,1.05,0,0,5.0,0.5,[0.9110124007494016],[0.0040631291642286]
correlated,0.5,isotropic,1.05,0,0,5.0,0.5,[0.9111237181790528],[0.0045099999402272]
correlated,0.75,isotropic,1.05,0,0,5.0,0.5,[0.9107056271942526],[0.004328411230862]
correlated,1.0,isotropic,1.05,0,0,5.0,0.5,[0.9108154248692928],[0.0042009555370271]
correlated,0.05,isotropic,1.2,0,0,5.0,0.5,[0.9377951964415868],[0.0035563485684138]
correlated,0.1,isotropic,1.2,0,0,5.0,0.5,[0.9201154892876706],[0.0089806125871552]
correlated,0.16,isotropic,1.2,0,0,5.0,0.5,[0.9184162431081656],[0.0043495108020289]
correlated,0.2,isotropic,1.2,0,0,5.0,0.5,[0.918191407877508],[0.0043191947293559]
correlated,0.24,isotropic,1.2,0,0,5.0,0.5,[0.916688471419748],[0.0040367676305413]
correlated,0.28,isotropic,1.2,0,0,5.0,0.5,[0.9176066268368988],[0.0042691063371854]
correlated,0.32,isotropic,1.2,0,0,5.0,0.5,[0.9178641585692924],[0.0037544259845186]
correlated,0.36,isotropic,1.2,0,0,5.0,0.5,[0.9175674035281164],[0.0037297397074864]
correlated,0.5,isotropic,1.2,0,0,5.0,0.5,[0.9176376780286656],[0.003977534252753]
correlated,0.75,isotropic,1.2,0,0,5.0,0.5,[0.9169098017337888],[0.0040766165251738]
correlated,1.0,isotropic,1.2,0,0,5.0,0.5,[0.9169731874248156],[0.0041181252574326]
correlated,0.05,isotropic,0.45,0,0,5.0,1.0,[0.9207315666320928],[0.0151878378884047]
correlated,0.1,isotropic,0.45,0,0,5.0,1.0,[0.863001788432462],[0.0214502851320068]
correlated,0.16,isotropic,0.45,0,0,5.0,1.0,[0.8580539635760608],[0.0110098093501815]
correlated,0.2,isotropic,0.45,0,0,5.0,1.0,[0.859095156694644],[0.0084944739165544]
correlated,0.24,isotropic,0.45,0,0,5.0,1.0,[0.8592119000668227],[0.0096171581115904]
correlated,0.28,isotropic,0.45,0,0,5.0,1.0,[0.8588233135469983],[0.0091743444282665]
correlated,0.32,isotropic,0.45,0,0,5.0,1.0,[0.858776357962717],[0.007552389436371]
correlated,0.36,isotropic,0.45,0,0,5.0,1.0,[0.8576671225790167],[0.0069628872222348]
correlated,0.5,isotropic,0.45,0,0,5.0,1.0,[0.8572254314632914],[0.0076947728746537]
