noise_type,noise_intensity,diffusion_type,diffusion_constant_xx,diffusion_constant_xy,diffusion_constant_yy,spatial_correlation,temporal_correlation,linear_cross_correlation_mean,linear_cross_correlation_std
correlated,0.24,anisotropic,1.5,0.0,0.0,1.0,0.1,"[0.60323562 0.4979272  0.48397326 0.47046105 0.45538109 0.41288762
 0.3748119  0.3354914 ]","[0.00527653 0.00651705 0.00677203 0.00703379 0.00734123 0.00804633
 0.00869881 0.00938864]"
correlated,0.28,anisotropic,1.5,0.0,0.0,1.0,0.1,"[0.60119466 0.49594701 0.48212096 0.4687326  0.45379085 0.41192291
 0.37440768 0.33566601]","[0.00491588 0.00596256 0.00616227 0.00637005 0.00661702 0.00730263
 0.00793946 0.00861422]"
correlated,0.32,anisotropic,1.5,0.0,0.0,1.0,0.1,"[0.60051008 0.49568556 0.48210519 0.46895474 0.4542785  0.41302889
 0.37606771 0.3378982 ]","[0.00465953 0.00574194 0.00592888 0.00612738 0.00636719 0.00694423
 0.0074926  0.00808335]"
correlated,0.36,anisotropic,1.5,0.0,0.0,1.0,0.1,"[0.59786968 0.49287669 0.47938017 0.46631091 0.45172528 0.41082251
 0.37417211 0.33632353]","[0.00545362 0.00679131 0.00704409 0.00729977 0.00759643 0.00833081
 0.00900891 0.00972472]"
correlated,0.5,anisotropic,1.5,0.0,0.0,1.0,0.1,"[0.59367232 0.48949858 0.47654016 0.46399197 0.44998787 0.41089345
 0.3758634  0.33968815]","[0.00488097 0.00614221 0.00630635 0.00647928 0.00668719 0.0072758
 0.00782242 0.00840208]"
correlated,0.75,anisotropic,1.5,0.0,0.0,1.0,0.1,"[0.58956351 0.48677789 0.47472129 0.46304638 0.45001687 0.41374151
 0.38123744 0.34767075]","[0.00406146 0.00499235 0.00518296 0.00538432 0.00562633 0.00613787
 0.00662102 0.00713933]"
correlated,1.0,anisotropic,1.5,0.0,0.0,1.0,0.1,"[0.58577173 0.48395249 0.47264695 0.46169931 0.44948147 0.41548324
 0.38501957 0.35355998]","[0.00331544 0.00426855 0.00441727 0.00457337 0.00476019 0.0051491
 0.00552053 0.00592237]"
correlated,0.05,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.76812943 0.69908861 0.69492106 0.69088545 0.6863816  0.66956142
 0.65448991 0.63892568]","[0.00745499 0.00924059 0.00931546 0.00941965 0.00957144 0.00997337
 0.01039141 0.01087363]"
correlated,0.1,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.74611425 0.67165531 0.66718368 0.66285362 0.65802115 0.64052662
 0.62485087 0.60866264]","[0.00643759 0.00789618 0.00802964 0.00818125 0.00837495 0.00868132
 0.00899077 0.00934137]"
correlated,0.16,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.72839549 0.65028872 0.64564064 0.64113971 0.63611655 0.61784209
 0.6014675  0.58455759]","[0.00510305 0.0061295  0.00629366 0.00648208 0.00672355 0.00688232
 0.0070724  0.00731228]"
correlated,0.2,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.72216438 0.64279252 0.63815004 0.63365454 0.62863744 0.61016663
 0.59361611 0.57652451]","[0.00497382 0.00607458 0.00613368 0.00621973 0.00634779 0.00664182
 0.00695192 0.00731227]"
correlated,0.24,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.71678896 0.63651405 0.63184764 0.62732895 0.62228597 0.603767
 0.58717331 0.57003714]","[0.00517901 0.0064246  0.0065555  0.00670775 0.00690521 0.00710781
 0.00732579 0.00758377]"
correlated,0.28,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.71070091 0.62908285 0.62433425 0.61973598 0.6146042  0.59595583
 0.5792462  0.5619903 ]","[0.00469763 0.00566146 0.00580058 0.00595888 0.00616072 0.0063252
 0.00650754 0.00672758]"
correlated,0.32,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.70643829 0.62386627 0.6191665  0.61461551 0.6095365  0.5908746
 0.57415286 0.55688445]","[0.00469608 0.00580877 0.00590962 0.00603331 0.00619967 0.00644202
 0.0066894  0.00697151]"
correlated,0.36,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.70139614 0.61786257 0.61310423 0.60849652 0.60335419 0.58458935
 0.56777536 0.55041168]","[0.0048891  0.00596507 0.00605114 0.00615273 0.00628621 0.00659634
 0.00690453 0.00724882]"
correlated,0.5,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.68679965 0.6006807  0.59589323 0.59125733 0.58608354 0.56719297
 0.55026632 0.5327863 ]","[0.00449517 0.00560357 0.00570604 0.00582541 0.00598056 0.0062205
 0.00646279 0.00673701]"
correlated,0.75,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.66937749 0.58076914 0.57614628 0.57166977 0.56667387 0.54809393
 0.53144561 0.51425302]","[0.00368723 0.00443946 0.00455654 0.00468454 0.00484297 0.005008
 0.0051808  0.00538149]"
correlated,1.0,anisotropic,1.25,0.0,0.25,1.0,0.1,"[0.65641689 0.56578854 0.56136756 0.55708653 0.5523088  0.53412193
 0.51782582 0.50099695]","[0.00332451 0.00410938 0.0041591  0.00422303 0.00431184 0.00450531
 0.00470298 0.00492819]"
correlated,0.05,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.80155525 0.73510041 0.73515807 0.73521391 0.73527623 0.72704907
 0.71967724 0.71206441]","[0.00871744 0.01110315 0.01114575 0.01121957 0.011339   0.01150527
 0.01169167 0.01191945]"
correlated,0.1,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.77996466 0.70721402 0.70727426 0.70733259 0.70739769 0.69865397
 0.69081927 0.68272843]","[0.00637108 0.00793075 0.00784467 0.00780033 0.00779697 0.00790301
 0.00803905 0.00821811]"
correlated,0.16,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.76240903 0.68539965 0.68536983 0.68534097 0.68530875 0.67608612
 0.6678223  0.65928832]","[0.00559166 0.00690757 0.00691809 0.00695857 0.00703828 0.0070505
 0.0070985  0.00718406]"
correlated,0.2,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.75629772 0.67790497 0.67789782 0.67789091 0.67788319 0.66854946
 0.6601861  0.65154932]","[0.00524233 0.00642785 0.00641777 0.00643862 0.0064971  0.0066752
 0.00687239 0.00711011]"
correlated,0.24,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.75042644 0.6706866  0.67070508 0.67072298 0.67074295 0.66122157
 0.65269006 0.64387964]","[0.00533262 0.00649247 0.00648172 0.00650272 0.00656229 0.00663942
 0.00674216 0.00688007]"
correlated,0.28,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.74503396 0.6641424  0.66410883 0.66407631 0.66404003 0.65444449
 0.64584652 0.63696748]","[0.00517389 0.0065068  0.00645172 0.00642845 0.00643781 0.00663136
 0.00684045 0.00708848]"
correlated,0.32,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.73997887 0.65762419 0.65764484 0.65766484 0.65768716 0.64802921
 0.63937533 0.63043854]","[0.00507002 0.00639556 0.00639825 0.00642448 0.00648082 0.0065224
 0.00658892 0.00668574]"
correlated,0.36,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.73504695 0.65150548 0.65152254 0.65153906 0.65155749 0.64180091
 0.63305866 0.6240306 ]","[0.00465197 0.00592    0.00587564 0.00586026 0.00587538 0.00598132
 0.00611574 0.00629112]"
correlated,0.5,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.71894134 0.63216682 0.63217512 0.63218316 0.63219212 0.62218388
 0.61321612 0.60395519]","[0.00405558 0.00502919 0.00503163 0.00506037 0.00512255 0.0051742
 0.00524752 0.00534891]"
correlated,0.75,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.7004899  0.61060189 0.61072044 0.61083525 0.61096337 0.60091578
 0.59191277 0.58261543]","[0.00370442 0.00455736 0.00454919 0.00456286 0.00460293 0.00468064
 0.00477171 0.00488577]"
correlated,1.0,anisotropic,1.0,0.0,0.5,1.0,0.1,"[0.68449018 0.59199751 0.59215759 0.5923126  0.5924856  0.58246726
 0.57349045 0.56422018]","[0.00312501 0.00394229 0.00396749 0.00401365 0.00408952 0.00412601
 0.00418155 0.00426066]"
correlated,0.05,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.80829686 0.73446827 0.73798841 0.74139712 0.74520131 0.74139477
 0.73798397 0.73446166]","[0.00955287 0.01224987 0.0122053  0.01219776 0.0122308  0.01217297
 0.01216593 0.01220315]"
correlated,0.1,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.7866316  0.70631656 0.70995631 0.71348085 0.71741431 0.71344412
 0.70988669 0.70621295]","[0.00680738 0.00856654 0.00849304 0.00845739 0.00845941 0.00841737
 0.00841839 0.00845782]"
correlated,0.16,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.77144978 0.68656429 0.69043952 0.69419207 0.69838001 0.69421449
 0.69048203 0.68662754]","[0.00561469 0.00708204 0.00699828 0.00695509 0.00695177 0.0069391
 0.00696361 0.00702411]"
correlated,0.2,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.76492665 0.67816784 0.68214939 0.6860049  0.69030774 0.68603275
 0.68220221 0.67824643]","[0.00513247 0.00652053 0.00649952 0.0065171  0.0065804  0.00649632
 0.00646167 0.00646697]"
correlated,0.24,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.75922949 0.67115463 0.67519068 0.67909896 0.6834607  0.67916802
 0.67532163 0.67134948]","[0.00518471 0.00677277 0.00666722 0.00659849 0.00656197 0.00656168
 0.00659688 0.00666782]"
correlated,0.28,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.75398954 0.66476833 0.66879473 0.67269367 0.67704499 0.67265528
 0.66872193 0.66466   ]","[0.00498482 0.00629208 0.00628434 0.00630111 0.00634775 0.00631112
 0.00630327 0.00632005]"
correlated,0.32,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.74811754 0.65700622 0.6610522  0.66497009 0.66934256 0.66489226
 0.66090463 0.65678663]","[0.00454607 0.00584647 0.00579494 0.00576635 0.00575957 0.00578016
 0.00582767 0.00590482]"
correlated,0.36,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.74228499 0.64944556 0.65364025 0.65770215 0.66223533 0.65770781
 0.65365099 0.64946154]","[0.00474001 0.00613817 0.00602465 0.00594463 0.00589156 0.00592812
 0.00599338 0.00609193]"
correlated,0.5,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.72706483 0.63105461 0.63533182 0.63947362 0.64409597 0.63950975
 0.63540032 0.63115655]","[0.00423477 0.00541776 0.00538209 0.00536928 0.00538039 0.00538535
 0.00541417 0.00546772]"
correlated,0.75,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.70763758 0.60819537 0.61252984 0.6167271  0.62141135 0.61671565
 0.61250814 0.60816307]","[0.00364452 0.00470367 0.00466563 0.0046518  0.00466333 0.00469322
 0.00474336 0.00481755]"
correlated,1.0,anisotropic,0.75,0.0,0.75,1.0,0.1,"[0.69167602 0.58957601 0.59392189 0.59813018 0.60282675 0.59815039
 0.59396019 0.58963301]","[0.00320604 0.00402646 0.00400572 0.00400326 0.00402105 0.0040362
 0.00406976 0.00412373]"
correlated,0.05,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.61121049 0.50097103 0.48512655 0.46978365 0.45266059 0.40383715
 0.36008954 0.31491174]","[0.00732138 0.00941265 0.00978195 0.01015372 0.01058324 0.01171306
 0.01274712 0.01383145]"
correlated,0.1,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.61368406 0.50560064 0.49015936 0.47520691 0.4585196  0.41134456
 0.36907398 0.32542148]","[0.00702921 0.00907381 0.00944951 0.00982475 0.01025528 0.01133561
 0.01232152 0.01335329]"
correlated,0.16,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.61605377 0.50949176 0.49459544 0.4801707  0.46407232 0.41851459
 0.37769319 0.33553724]","[0.0057519  0.00710213 0.00740106 0.00770509 0.00805931 0.00886851
 0.00962229 0.01042271]"
correlated,0.2,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.61627967 0.51013993 0.49546472 0.4812541  0.46539468 0.42069147
 0.38063574 0.33927051]","[0.00593254 0.00750511 0.00782145 0.00814634 0.0085279  0.00941487
 0.01023527 0.01110202]"
correlated,0.24,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.61438108 0.50812915 0.49360707 0.47954472 0.46385078 0.41951099
 0.3797809  0.33875196]","[0.00544763 0.00669847 0.0069505  0.0072066  0.00750493 0.00828696
 0.00900749 0.00976666]"
correlated,0.28,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.6135892  0.5076513  0.49331233 0.47942729 0.46393123 0.4201887
 0.38099377 0.34051748]","[0.00581511 0.00752366 0.00780465 0.00809195 0.00842836 0.00930517
 0.01011017 0.01095623]"
correlated,0.32,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.61251014 0.50683312 0.49263    0.47887651 0.46352726 0.42017616
 0.38133198 0.3412179 ]","[0.00523696 0.0066993  0.00694313 0.0071933  0.00748709 0.00826809
 0.00899111 0.00975543]"
correlated,0.36,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.61220072 0.50656309 0.49249089 0.47886418 0.46365642 0.42072787
 0.3822623  0.34253921]","[0.00545016 0.00664327 0.00690189 0.00716777 0.00748042 0.00818886
 0.00885065 0.00955502]"
correlated,0.5,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.60946299 0.50422908 0.49041664 0.47704146 0.46211441 0.42031073
 0.38285309 0.34417088]","[0.00473901 0.00605466 0.00628249 0.00651725 0.0067939  0.00740741
 0.00797995 0.00858911]"
correlated,0.75,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.60727568 0.50265059 0.48939974 0.47656837 0.46224823 0.42207038
 0.38606954 0.34889176]","[0.00429061 0.00536975 0.0055983  0.0058354  0.0061161  0.0066158
 0.00708863 0.00759692]"
correlated,1.0,anisotropic,1.5,0.0,0.0,1.0,0.5,"[0.6062243  0.5023057  0.48951551 0.47713021 0.46330791 0.42460361
 0.38992314 0.35410888]","[0.00351815 0.00445195 0.0046155  0.00478968 0.00500043 0.00543989
 0.00585385 0.00629724]"
correlated,0.05,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.78358498 0.71719787 0.71289149 0.70872145 0.70406757 0.68712356
 0.6719411  0.6562623 ]","[0.0063116  0.00802191 0.00823195 0.00849019 0.00883623 0.00927576
 0.00974155 0.01028379]"
correlated,0.1,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.76732762 0.69666469 0.69229325 0.68806019 0.68333599 0.66574203
 0.64997719 0.63369697]","[0.00650561 0.00832864 0.00849743 0.00869301 0.00894603 0.00932621
 0.00971835 0.01016818]"
correlated,0.16,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.75412115 0.67968168 0.67505713 0.67057898 0.66558125 0.64748297
 0.63126624 0.61451935]","[0.00586931 0.00764545 0.00777769 0.0079391  0.00815556 0.0084978
 0.00884525 0.00923974]"
correlated,0.2,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.74666126 0.67026526 0.66554402 0.66097225 0.65587004 0.63736594
 0.62078558 0.60366318]","[0.00533695 0.00685443 0.00696404 0.00710019 0.00728495 0.00765322
 0.0080222  0.00843661]"
correlated,0.24,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.74078862 0.66282184 0.65805194 0.65343305 0.64827825 0.62949108
 0.61265708 0.59527274]","[0.00575165 0.0072199  0.00735245 0.00750478 0.00770091 0.00800837
 0.00831753 0.00866646]"
correlated,0.28,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.73594813 0.65694525 0.65212924 0.64746569 0.64226106 0.62326192
 0.606238   0.58865752]","[0.00509548 0.00632594 0.00641625 0.00653333 0.00669651 0.00706955
 0.007443   0.00786174]"
correlated,0.32,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.73151621 0.65151238 0.64658316 0.64180999 0.636483   0.6173349
 0.60017749 0.58245917]","[0.00468661 0.00592328 0.00601032 0.0061263  0.00629038 0.00655479
 0.00683639 0.00716606]"
correlated,0.36,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.72828503 0.64785321 0.64299537 0.63829131 0.63304146 0.61368078
 0.59633288 0.57841785]","[0.00514623 0.00663295 0.00679962 0.00698738 0.00722503 0.00752538
 0.00782473 0.00816039]"
correlated,0.5,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.71925352 0.63689251 0.6319897  0.62724211 0.62194367 0.60244527
 0.58497399 0.56693154]","[0.00407259 0.00525228 0.00535551 0.00548542 0.00566268 0.00593448
 0.00621779 0.00654445]"
correlated,0.75,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.70742434 0.62268536 0.61777618 0.61302241 0.60771708 0.58806426
 0.57045462 0.55226928]","[0.00399633 0.00511201 0.00519849 0.00530767 0.00545721 0.00575177
 0.00605008 0.00638722]"
correlated,1.0,anisotropic,1.25,0.0,0.25,1.0,0.5,"[0.69704061 0.61001906 0.60509804 0.6003328  0.59501468 0.57532749
 0.55768704 0.53946989]","[0.00368626 0.0045209  0.00466696 0.00483312 0.00504427 0.00525749
 0.00548512 0.00575197]"
correlated,0.05,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.82180415 0.7590214  0.75932896 0.75962677 0.75995915 0.75148531
 0.74389243 0.73605133]","[0.00668442 0.00892028 0.00904696 0.00923504 0.00951616 0.00964795
 0.009846   0.01012502]"
correlated,0.1,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.80211572 0.73310162 0.73312497 0.73314759 0.73317283 0.72439252
 0.71652503 0.70840033]","[0.00711991 0.00954426 0.00960049 0.00969231 0.00983693 0.00997348
 0.01012992 0.01032368]"
correlated,0.16,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.7889591  0.71607885 0.7161595  0.71623759 0.71632474 0.70710996
 0.69885317 0.69032646]","[0.00617837 0.00843455 0.00836967 0.00834934 0.00837636 0.00848058
 0.00862548 0.0088236 ]"
correlated,0.2,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.782298   0.70704503 0.7070419  0.70703888 0.7070355  0.69761632
 0.68917639 0.68046054]","[0.00588372 0.0077432  0.00778232 0.00786465 0.00800648 0.00810803
 0.00824146 0.00841926]"
correlated,0.24,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.77600687 0.69890244 0.69903197 0.69915739 0.69929737 0.68956607
 0.68084647 0.67184181]","[0.00520053 0.00668367 0.00669153 0.00673519 0.00682491 0.0069257
 0.00706273 0.00724784]"
correlated,0.28,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.77186742 0.69352125 0.69359849 0.69367328 0.69375675 0.6838666
 0.67500467 0.66585302]","[0.00516927 0.00663896 0.0066557  0.00670615 0.0068013  0.00685688
 0.00695106 0.0070905 ]"
correlated,0.32,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.7680633  0.68914428 0.68918491 0.68922426 0.68926817 0.67936985
 0.67050059 0.66134138]","[0.00459465 0.00606373 0.00608505 0.00614867 0.00626801 0.00629363
 0.00636018 0.00647077]"
correlated,0.36,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.76373707 0.68373551 0.68381924 0.68390031 0.68399078 0.67390972
 0.66487671 0.65554839]","[0.00508268 0.006437   0.00640758 0.00641445 0.00646305 0.00661075
 0.0067824  0.00699565]"
correlated,0.5,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.75562321 0.67376363 0.67380394 0.67384296 0.67388652 0.66368865
 0.65455099 0.64511459]","[0.00417494 0.00542354 0.00536187 0.00534067 0.00536232 0.00549897
 0.00566647 0.00588015]"
correlated,0.75,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.74190384 0.65653632 0.65661653 0.6566942  0.65678088 0.64628066
 0.63687207 0.6271559 ]","[0.00357689 0.00467096 0.00468484 0.00472937 0.0048141  0.0048919
 0.0049979  0.00514106]"
correlated,1.0,anisotropic,1.0,0.0,0.5,1.0,0.5,"[0.73047469 0.64244718 0.64252795 0.64260616 0.64269345 0.63201119
 0.62243948 0.61255486]","[0.00362558 0.0047389  0.00473688 0.00476171 0.00482001 0.00489296
 0.00499256 0.00512732]"
correlated,0.05,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.83096968 0.76170764 0.76519947 0.76858076 0.77235436 0.76855089
 0.76514283 0.76162336]","[0.00618853 0.00883731 0.00881047 0.00884541 0.00895429 0.0089824
 0.00907689 0.00924101]"
correlated,0.1,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.80987283 0.73321476 0.73697316 0.74061257 0.74467425 0.74063259
 0.73701111 0.73327124]","[0.00724542 0.00967223 0.00953273 0.00944203 0.00939393 0.0094276
 0.00950297 0.00962455]"
correlated,0.16,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.79683484 0.71561358 0.71946269 0.72318996 0.72734969 0.7231583
 0.71940267 0.71552425]","[0.00600765 0.00806251 0.00789043 0.00776535 0.0076765  0.00776682
 0.00788473 0.00804149]"
correlated,0.2,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.78988541 0.70590291 0.70990771 0.71378573 0.71811371 0.71382307
 0.70997849 0.70600824]","[0.00579023 0.00780784 0.00771839 0.00767016 0.00766183 0.0076402
 0.00765929 0.00771688]"
correlated,0.24,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.78542259 0.6996323  0.70368227 0.70760403 0.71198081 0.70766729
 0.70380221 0.69981078]","[0.00487209 0.00655267 0.00653822 0.00655837 0.00662014 0.00653374
 0.00650042 0.00651049]"
correlated,0.28,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.78045275 0.69360814 0.69783425 0.70192657 0.7064937  0.70195719
 0.69789232 0.69369455]","[0.00559771 0.007697   0.00759999 0.00753253 0.00748889 0.00750334
 0.00754774 0.00762423]"
correlated,0.32,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.77656127 0.68861469 0.69277411 0.69680185 0.70129691 0.69684828
 0.69286215 0.68874569]","[0.00555044 0.00720569 0.00721265 0.00725526 0.00734371 0.0072906
 0.00727619 0.00729446]"
correlated,0.36,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.77326011 0.68421795 0.68848838 0.69262361 0.69723864 0.69261206
 0.68846648 0.68418536]","[0.00507469 0.00693674 0.00686986 0.00684276 0.00685678 0.00684827
 0.0068853  0.0069671 ]"
correlated,0.5,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.76468811 0.67362498 0.67789188 0.6820237  0.68663492 0.68200155
 0.67784988 0.67356249]","[0.0043174  0.00572956 0.00563636 0.00558108 0.00556128 0.00559656
 0.00566369 0.00576698]"
correlated,0.75,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.75115325 0.65612729 0.66064674 0.66502311 0.66990725 0.665034
 0.66066739 0.65615803]","[0.00408905 0.00574903 0.00561547 0.00550991 0.00542141 0.00546246
 0.00552738 0.00562133]"
correlated,1.0,anisotropic,0.75,0.0,0.75,1.0,0.5,"[0.73948049 0.64143654 0.64608    0.65057647 0.65559464 0.65058129
 0.64608914 0.64145013]","[0.00362955 0.00491332 0.00483747 0.00479665 0.00479    0.00481578
 0.00487031 0.00495675]"
correlated,0.05,anisotropic,1.5,0.0,0.0,1.0,1.0,"[0.60019228 0.48724566 0.4706873  0.45465314 0.4367586  0.38617939
 0.34085855 0.29405608]","[0.00756872 0.0100541  0.01050529 0.01095454 0.0114685  0.01269545
 0.01381652 0.01499068]"
correlated,0.1,anisotropic,1.5,0.0,0.0,1.0,1.0,"[0.59694422 0.48464427 0.46819231 0.45226117 0.43448162 0.38416894
 0.33908692 0.29253108]","[0.00655776 0.00838055 0.00869208 0.00900718 0.00937278 0.01039887
 0.01133394 0.01231141]"
correlated,0.16,anisotropic,1.5,0.0,0.0,1.0,1.0,"[0.59932523 0.48844741 0.47240761 0.45687559 0.43954146 0.39047563
 0.34651084 0.30110874]","[0.00589543 0.00742945 0.00772461 0.00802684 0.00838102 0.00926246
 0.01007219 0.01092354]"
correlated,0.2,anisotropic,1.5,0.0,0.0,1.0,1.0,"[0.60029227 0.48998016 0.47406556 0.45865476 0.44145593 0.39319975
 0.34996042 0.30530751]","[0.00611109 0.00762384 0.00791692 0.00821962 0.00857695 0.00944205
 0.01024335 0.01109089]"
correlated,0.24,anisotropic,1.5,0.0,0.0,1.0,1.0,"[0.59956702 0.48934327 0.47353964 0.4582363  0.44115739 0.39327374
 0.35036822 0.30606004]","[0.00604318 0.007534   0.00779554 0.00806115 0.0083705  0.00925005
 0.01005822 0.01090806]"
correlated,0.28,anisotropic,1.5,0.0,0.0,1.0,1.0,"[0.59913523 0.48925882 0.47358032 0.45839815 0.44145446 0.39406944
 0.35161072 0.30776393]","[0.00578543 0.00736294 0.00763871 0.00792134 0.00825293 0.00904721
 0.00978225 0.0105594 ]"
correlated,0.32,anisotropic,1.5,0.0,0.0,1.0,1.0,"[0.59853191 0.48886057 0.47333849 0.45830779 0.44153315 0.39450266
 0.3523616  0.30884286]","[0.00555319 0.00696732 0.00729603 0.00762798 0.00801222 0.00875809
 0.00944875 0.01017941]"
correlated,0.36,anisotropic,1.5,0.0,0.0,1.0,1.0,"[0.59828683 0.48905047 0.47361957 0.45867715 0.44200104 0.39543639
 0.35371274 0.31062506]","[0.00577816 0.00709302 0.00734252 0.00759431 0.00788593 0.00877008
 0.00958496 0.01044343]"
